,word,tf_idf,sponsor_id
1229,credit,0.08506020406661798,D000191
1230,bifia program,0.192886005037572,D000197
1231,bifia,0.192886005037572,D000197
1232,project,0.17757490053814193,D000197
1233,secured loan,0.14287590491188082,D000197
1234,assistant secretary,0.1294623905681643,D000197
1235,assistant,0.11271380473453932,D000197
1236,hydrogen,0.10557276719867978,D000197
1237,line credit,0.09678690332740314,D000197
1238,obligor,0.09647592488082851,D000197
1239,credit,0.08506020406661798,D000197
1240,bifia program,0.192886005037572,D000216
1241,bifia,0.192886005037572,D000216
1242,project,0.17757490053814193,D000216
1243,secured loan,0.14287590491188082,D000216
1244,assistant secretary,0.1294623905681643,D000216
1245,assistant,0.11271380473453932,D000216
1246,hydrogen,0.10557276719867978,D000216
1247,line credit,0.09678690332740314,D000216
1248,obligor,0.09647592488082851,D000216
1249,credit,0.08506020406661798,D000216
1250,bifia program,0.192886005037572,D000399
1251,bifia,0.192886005037572,D000399
1252,project,0.17757490053814193,D000399
1253,secured loan,0.14287590491188082,D000399
1254,assistant secretary,0.1294623905681643,D000399
1255,assistant,0.11271380473453932,D000399
1256,hydrogen,0.10557276719867978,D000399
1257,line credit,0.09678690332740314,D000399
1258,obligor,0.09647592488082851,D000399
1259,credit,0.08506020406661798,D000399
1260,bifia program,0.192886005037572,D000482
1261,bifia,0.192886005037572,D000482
1262,project,0.17757490053814193,D000482
1263,secured loan,0.14287590491188082,D000482
1264,assistant secretary,0.1294623905681643,D000482
1265,assistant,0.11271380473453932,D000482
1266,hydrogen,0.10557276719867978,D000482
1267,line credit,0.09678690332740314,D000482
1268,obligor,0.09647592488082851,D000482
1269,credit,0.08506020406661798,D000482
1270,bifia program,0.192886005037572,D000563
1271,bifia,0.192886005037572,D000563
1272,project,0.17757490053814193,D000563
1273,secured loan,0.14287590491188082,D000563
1274,assistant secretary,0.1294623905681643,D000563
1275,assistant,0.11271380473453932,D000563
1276,hydrogen,0.10557276719867978,D000563
1277,line credit,0.09678690332740314,D000563
1278,obligor,0.09647592488082851,D000563
1279,credit,0.08506020406661798,D000563
1280,bifia program,0.192886005037572,D000600
1281,bifia,0.192886005037572,D000600
1282,project,0.17757490053814193,D000600
1283,secured loan,0.14287590491188082,D000600
1284,assistant secretary,0.1294623905681643,D000600
1285,assistant,0.11271380473453932,D000600
1286,hydrogen,0.10557276719867978,D000600
1287,line credit,0.09678690332740314,D000600
1288,obligor,0.09647592488082851,D000600
1289,credit,0.08506020406661798,D000600
1290,bifia program,0.192886005037572,D000610
1291,bifia,0.192886005037572,D000610
1292,project,0.17757490053814193,D000610
1293,secured loan,0.14287590491188082,D000610
1294,assistant secretary,0.1294623905681643,D000610
1295,assistant,0.11271380473453932,D000610
1296,hydrogen,0.10557276719867978,D000610
1297,line credit,0.09678690332740314,D000610
1298,obligor,0.09647592488082851,D000610
1299,credit,0.08506020406661798,D000610
1300,bifia program,0.192886005037572,D000615
1301,bifia,0.192886005037572,D000615
1302,project,0.17757490053814193,D000615
1303,secured loan,0.14287590491188082,D000615
1304,assistant secretary,0.1294623905681643,D000615
1305,assistant,0.11271380473453932,D000615
1306,hydrogen,0.10557276719867978,D000615
1307,line credit,0.09678690332740314,D000615
1308,obligor,0.09647592488082851,D000615
1309,credit,0.08506020406661798,D000615
1310,bifia program,0.192886005037572,D000616
1311,bifia,0.192886005037572,D000616
1312,project,0.17757490053814193,D000616
1313,secured loan,0.14287590491188082,D000616
1314,assistant secretary,0.1294623905681643,D000616
1315,assistant,0.11271380473453932,D000616
1316,hydrogen,0.10557276719867978,D000616
1317,line credit,0.09678690332740314,D000616
1318,obligor,0.09647592488082851,D000616
1319,credit,0.08506020406661798,D000616
1320,bifia program,0.192886005037572,D000617
1321,bifia,0.192886005037572,D000617
1322,project,0.17757490053814193,D000617
1323,secured loan,0.14287590491188082,D000617
1324,assistant secretary,0.1294623905681643,D000617
1325,assistant,0.11271380473453932,D000617
1326,hydrogen,0.10557276719867978,D000617
1327,line credit,0.09678690332740314,D000617
1328,obligor,0.09647592488082851,D000617
1329,credit,0.08506020406661798,D000617
1330,bifia program,0.192886005037572,D000618
1331,bifia,0.192886005037572,D000618
1332,project,0.17757490053814193,D000618
1333,secured loan,0.14287590491188082,D000618
1334,assistant secretary,0.1294623905681643,D000618
1335,assistant,0.11271380473453932,D000618
1336,hydrogen,0.10557276719867978,D000618
1337,line credit,0.09678690332740314,D000618
1338,obligor,0.09647592488082851,D000618
1339,credit,0.08506020406661798,D000618
1340,bifia program,0.192886005037572,D000619
1341,bifia,0.192886005037572,D000619
1342,project,0.17757490053814193,D000619
1343,secured loan,0.14287590491188082,D000619
1344,assistant secretary,0.1294623905681643,D000619
1345,assistant,0.11271380473453932,D000619
1346,hydrogen,0.10557276719867978,D000619
1347,line credit,0.09678690332740314,D000619
1348,obligor,0.09647592488082851,D000619
1349,credit,0.08506020406661798,D000619
1350,bifia program,0.192886005037572,D000622
1351,bifia,0.192886005037572,D000622
1352,project,0.17757490053814193,D000622
1353,secured loan,0.14287590491188082,D000622
1354,assistant secretary,0.1294623905681643,D000622
1355,assistant,0.11271380473453932,D000622
1356,hydrogen,0.10557276719867978,D000622
1357,line credit,0.09678690332740314,D000622
1358,obligor,0.09647592488082851,D000622
1359,credit,0.08506020406661798,D000622
1360,bifia program,0.192886005037572,D000623
1361,bifia,0.192886005037572,D000623
1362,project,0.17757490053814193,D000623
1363,secured loan,0.14287590491188082,D000623
1364,assistant secretary,0.1294623905681643,D000623
1365,assistant,0.11271380473453932,D000623
1366,hydrogen,0.10557276719867978,D000623
1367,line credit,0.09678690332740314,D000623
1368,obligor,0.09647592488082851,D000623
1369,credit,0.08506020406661798,D000623
1370,bifia program,0.192886005037572,D000624
1371,bifia,0.192886005037572,D000624
1372,project,0.17757490053814193,D000624
1373,secured loan,0.14287590491188082,D000624
1374,assistant secretary,0.1294623905681643,D000624
1375,assistant,0.11271380473453932,D000624
1376,hydrogen,0.10557276719867978,D000624
1377,line credit,0.09678690332740314,D000624
1378,obligor,0.09647592488082851,D000624
1379,credit,0.08506020406661798,D000624
1380,bifia program,0.192886005037572,D000626
1381,bifia,0.192886005037572,D000626
1382,project,0.17757490053814193,D000626
1383,secured loan,0.14287590491188082,D000626
1384,assistant secretary,0.1294623905681643,D000626
1385,assistant,0.11271380473453932,D000626
1386,hydrogen,0.10557276719867978,D000626
1387,line credit,0.09678690332740314,D000626
1388,obligor,0.09647592488082851,D000626
1389,credit,0.08506020406661798,D000626
1390,bifia program,0.192886005037572,D000627
1391,bifia,0.192886005037572,D000627
1392,project,0.17757490053814193,D000627
1393,secured loan,0.14287590491188082,D000627
1394,assistant secretary,0.1294623905681643,D000627
1395,assistant,0.11271380473453932,D000627
1396,hydrogen,0.10557276719867978,D000627
1397,line credit,0.09678690332740314,D000627
1398,obligor,0.09647592488082851,D000627
1399,credit,0.08506020406661798,D000627
1400,bifia program,0.192886005037572,D000628
1401,bifia,0.192886005037572,D000628
1402,project,0.17757490053814193,D000628
1403,secured loan,0.14287590491188082,D000628
1404,assistant secretary,0.1294623905681643,D000628
1405,assistant,0.11271380473453932,D000628
1406,hydrogen,0.10557276719867978,D000628
1407,line credit,0.09678690332740314,D000628
1408,obligor,0.09647592488082851,D000628
1409,credit,0.08506020406661798,D000628
1410,bifia program,0.192886005037572,D000629
1411,bifia,0.192886005037572,D000629
1412,project,0.17757490053814193,D000629
1413,secured loan,0.14287590491188082,D000629
1414,assistant secretary,0.1294623905681643,D000629
1415,assistant,0.11271380473453932,D000629
1416,hydrogen,0.10557276719867978,D000629
1417,line credit,0.09678690332740314,D000629
1418,obligor,0.09647592488082851,D000629
1419,credit,0.08506020406661798,D000629
1420,bifia program,0.192886005037572,D000630
1421,bifia,0.192886005037572,D000630
1422,project,0.17757490053814193,D000630
1423,secured loan,0.14287590491188082,D000630
1424,assistant secretary,0.1294623905681643,D000630
1425,assistant,0.11271380473453932,D000630
1426,hydrogen,0.10557276719867978,D000630
1427,line credit,0.09678690332740314,D000630
1428,obligor,0.09647592488082851,D000630
1429,credit,0.08506020406661798,D000630
1430,bifia program,0.192886005037572,D000631
1431,bifia,0.192886005037572,D000631
1432,project,0.17757490053814193,D000631
1433,secured loan,0.14287590491188082,D000631
1434,assistant secretary,0.1294623905681643,D000631
1435,assistant,0.11271380473453932,D000631
1436,hydrogen,0.10557276719867978,D000631
1437,line credit,0.09678690332740314,D000631
1438,obligor,0.09647592488082851,D000631
1439,credit,0.08506020406661798,D000631
1440,bifia program,0.192886005037572,E000071
1441,bifia,0.192886005037572,E000071
1442,project,0.17757490053814193,E000071
1443,secured loan,0.14287590491188082,E000071
1444,assistant secretary,0.1294623905681643,E000071
1445,assistant,0.11271380473453932,E000071
1446,hydrogen,0.10557276719867978,E000071
1447,line credit,0.09678690332740314,E000071
1448,obligor,0.09647592488082851,E000071
1449,credit,0.08506020406661798,E000071
1450,bifia program,0.192886005037572,E000215
1451,bifia,0.192886005037572,E000215
1452,project,0.17757490053814193,E000215
1453,secured loan,0.14287590491188082,E000215
1454,assistant secretary,0.1294623905681643,E000215
1455,assistant,0.11271380473453932,E000215
1456,hydrogen,0.10557276719867978,E000215
1457,line credit,0.09678690332740314,E000215
1458,obligor,0.09647592488082851,E000215
1459,credit,0.08506020406661798,E000215
1460,bifia program,0.192886005037572,E000294
1461,bifia,0.192886005037572,E000294
1462,project,0.17757490053814193,E000294
1463,secured loan,0.14287590491188082,E000294
1464,assistant secretary,0.1294623905681643,E000294
1465,assistant,0.11271380473453932,E000294
1466,hydrogen,0.10557276719867978,E000294
1467,line credit,0.09678690332740314,E000294
1468,obligor,0.09647592488082851,E000294
1469,credit,0.08506020406661798,E000294
1470,bifia program,0.192886005037572,E000295
1471,bifia,0.192886005037572,E000295
1472,project,0.17757490053814193,E000295
1473,secured loan,0.14287590491188082,E000295
1474,assistant secretary,0.1294623905681643,E000295
1475,assistant,0.11271380473453932,E000295
1476,hydrogen,0.10557276719867978,E000295
1477,line credit,0.09678690332740314,E000295
1478,obligor,0.09647592488082851,E000295
1479,credit,0.08506020406661798,E000295
1480,bifia program,0.192886005037572,E000296
1481,bifia,0.192886005037572,E000296
1482,project,0.17757490053814193,E000296
1483,secured loan,0.14287590491188082,E000296
1484,assistant secretary,0.1294623905681643,E000296
1485,assistant,0.11271380473453932,E000296
1486,hydrogen,0.10557276719867978,E000296
1487,line credit,0.09678690332740314,E000296
1488,obligor,0.09647592488082851,E000296
1489,credit,0.08506020406661798,E000296
1490,bifia program,0.192886005037572,E000297
1491,bifia,0.192886005037572,E000297
1492,project,0.17757490053814193,E000297
1493,secured loan,0.14287590491188082,E000297
1494,assistant secretary,0.1294623905681643,E000297
1495,assistant,0.11271380473453932,E000297
1496,hydrogen,0.10557276719867978,E000297
1497,line credit,0.09678690332740314,E000297
1498,obligor,0.09647592488082851,E000297
1499,credit,0.08506020406661798,E000297
1500,bifia program,0.192886005037572,E000298
1501,bifia,0.192886005037572,E000298
1502,project,0.17757490053814193,E000298
1503,secured loan,0.14287590491188082,E000298
1504,assistant secretary,0.1294623905681643,E000298
1505,assistant,0.11271380473453932,E000298
1506,hydrogen,0.10557276719867978,E000298
1507,line credit,0.09678690332740314,E000298
1508,obligor,0.09647592488082851,E000298
1509,credit,0.08506020406661798,E000298
1510,bifia program,0.192886005037572,E000299
1511,bifia,0.192886005037572,E000299
1512,project,0.17757490053814193,E000299
1513,secured loan,0.14287590491188082,E000299
1514,assistant secretary,0.1294623905681643,E000299
1515,assistant,0.11271380473453932,E000299
1516,hydrogen,0.10557276719867978,E000299
1517,line credit,0.09678690332740314,E000299
1518,obligor,0.09647592488082851,E000299
1519,credit,0.08506020406661798,E000299
1520,bifia program,0.192886005037572,F000062
1521,bifia,0.192886005037572,F000062
1522,project,0.17757490053814193,F000062
1523,secured loan,0.14287590491188082,F000062
1524,assistant secretary,0.1294623905681643,F000062
1525,assistant,0.11271380473453932,F000062
1526,hydrogen,0.10557276719867978,F000062
1527,line credit,0.09678690332740314,F000062
1528,obligor,0.09647592488082851,F000062
1529,credit,0.08506020406661798,F000062
1530,bifia program,0.192886005037572,F000246
1531,bifia,0.192886005037572,F000246
1532,project,0.17757490053814193,F000246
1533,secured loan,0.14287590491188082,F000246
1534,assistant secretary,0.1294623905681643,F000246
1535,assistant,0.11271380473453932,F000246
1536,hydrogen,0.10557276719867978,F000246
1537,line credit,0.09678690332740314,F000246
1538,obligor,0.09647592488082851,F000246
1539,credit,0.08506020406661798,F000246
1540,bifia program,0.192886005037572,F000446
1541,bifia,0.192886005037572,F000446
1542,project,0.17757490053814193,F000446
1543,secured loan,0.14287590491188082,F000446
1544,assistant secretary,0.1294623905681643,F000446
1545,assistant,0.11271380473453932,F000446
1546,hydrogen,0.10557276719867978,F000446
1547,line credit,0.09678690332740314,F000446
1548,obligor,0.09647592488082851,F000446
1549,credit,0.08506020406661798,F000446
1550,bifia program,0.192886005037572,F000449
1551,bifia,0.192886005037572,F000449
1552,project,0.17757490053814193,F000449
1553,secured loan,0.14287590491188082,F000449
1554,assistant secretary,0.1294623905681643,F000449
1555,assistant,0.11271380473453932,F000449
1556,hydrogen,0.10557276719867978,F000449
1557,line credit,0.09678690332740314,F000449
1558,obligor,0.09647592488082851,F000449
1559,credit,0.08506020406661798,F000449
1560,bifia program,0.192886005037572,F000450
1561,bifia,0.192886005037572,F000450
1562,project,0.17757490053814193,F000450
1563,secured loan,0.14287590491188082,F000450
1564,assistant secretary,0.1294623905681643,F000450
1565,assistant,0.11271380473453932,F000450
1566,hydrogen,0.10557276719867978,F000450
1567,line credit,0.09678690332740314,F000450
1568,obligor,0.09647592488082851,F000450
1569,credit,0.08506020406661798,F000450
1570,bifia program,0.192886005037572,F000454
1571,bifia,0.192886005037572,F000454
1572,project,0.17757490053814193,F000454
1573,secured loan,0.14287590491188082,F000454
1574,assistant secretary,0.1294623905681643,F000454
1575,assistant,0.11271380473453932,F000454
1576,hydrogen,0.10557276719867978,F000454
1577,line credit,0.09678690332740314,F000454
1578,obligor,0.09647592488082851,F000454
1579,credit,0.08506020406661798,F000454
1580,bifia program,0.192886005037572,F000459
1581,bifia,0.192886005037572,F000459
1582,project,0.17757490053814193,F000459
1583,secured loan,0.14287590491188082,F000459
1584,assistant secretary,0.1294623905681643,F000459
1585,assistant,0.11271380473453932,F000459
1586,hydrogen,0.10557276719867978,F000459
1587,line credit,0.09678690332740314,F000459
1588,obligor,0.09647592488082851,F000459
1589,credit,0.08506020406661798,F000459
1590,bifia program,0.192886005037572,F000462
1591,bifia,0.192886005037572,F000462
1592,project,0.17757490053814193,F000462
1593,secured loan,0.14287590491188082,F000462
1594,assistant secretary,0.1294623905681643,F000462
1595,assistant,0.11271380473453932,F000462
1596,hydrogen,0.10557276719867978,F000462
1597,line credit,0.09678690332740314,F000462
1598,obligor,0.09647592488082851,F000462
1599,credit,0.08506020406661798,F000462
1600,bifia program,0.192886005037572,F000463
1601,bifia,0.192886005037572,F000463
1602,project,0.17757490053814193,F000463
1603,secured loan,0.14287590491188082,F000463
1604,assistant secretary,0.1294623905681643,F000463
1605,assistant,0.11271380473453932,F000463
1606,hydrogen,0.10557276719867978,F000463
1607,line credit,0.09678690332740314,F000463
1608,obligor,0.09647592488082851,F000463
1609,credit,0.08506020406661798,F000463
1610,bifia program,0.192886005037572,F000465
1611,bifia,0.192886005037572,F000465
1612,project,0.17757490053814193,F000465
1613,secured loan,0.14287590491188082,F000465
1614,assistant secretary,0.1294623905681643,F000465
1615,assistant,0.11271380473453932,F000465
1616,hydrogen,0.10557276719867978,F000465
1617,line credit,0.09678690332740314,F000465
1618,obligor,0.09647592488082851,F000465
1619,credit,0.08506020406661798,F000465
1620,bifia program,0.192886005037572,F000466
1621,bifia,0.192886005037572,F000466
1622,project,0.17757490053814193,F000466
1623,secured loan,0.14287590491188082,F000466
1624,assistant secretary,0.1294623905681643,F000466
1625,assistant,0.11271380473453932,F000466
1626,hydrogen,0.10557276719867978,F000466
1627,line credit,0.09678690332740314,F000466
1628,obligor,0.09647592488082851,F000466
1629,credit,0.08506020406661798,F000466
1630,bifia program,0.192886005037572,F000468
1631,bifia,0.192886005037572,F000468
1632,project,0.17757490053814193,F000468
1633,secured loan,0.14287590491188082,F000468
1634,assistant secretary,0.1294623905681643,F000468
1635,assistant,0.11271380473453932,F000468
1636,hydrogen,0.10557276719867978,F000468
1637,line credit,0.09678690332740314,F000468
1638,obligor,0.09647592488082851,F000468
1639,credit,0.08506020406661798,F000468
1640,bifia program,0.192886005037572,F000469
1641,bifia,0.192886005037572,F000469
1642,project,0.17757490053814193,F000469
1643,secured loan,0.14287590491188082,F000469
1644,assistant secretary,0.1294623905681643,F000469
1645,assistant,0.11271380473453932,F000469
1646,hydrogen,0.10557276719867978,F000469
1647,line credit,0.09678690332740314,F000469
1648,obligor,0.09647592488082851,F000469
1649,credit,0.08506020406661798,F000469
1650,bifia program,0.192886005037572,F000470
1651,bifia,0.192886005037572,F000470
1652,project,0.17757490053814193,F000470
1653,secured loan,0.14287590491188082,F000470
1654,assistant secretary,0.1294623905681643,F000470
1655,assistant,0.11271380473453932,F000470
1656,hydrogen,0.10557276719867978,F000470
1657,line credit,0.09678690332740314,F000470
1658,obligor,0.09647592488082851,F000470
1659,credit,0.08506020406661798,F000470
1660,bifia program,0.192886005037572,F000471
1661,bifia,0.192886005037572,F000471
1662,project,0.17757490053814193,F000471
1663,secured loan,0.14287590491188082,F000471
1664,assistant secretary,0.1294623905681643,F000471
1665,assistant,0.11271380473453932,F000471
1666,hydrogen,0.10557276719867978,F000471
1667,line credit,0.09678690332740314,F000471
1668,obligor,0.09647592488082851,F000471
1669,credit,0.08506020406661798,F000471
1670,bifia program,0.192886005037572,F000472
1671,bifia,0.192886005037572,F000472
1672,project,0.17757490053814193,F000472
1673,secured loan,0.14287590491188082,F000472
1674,assistant secretary,0.1294623905681643,F000472
1675,assistant,0.11271380473453932,F000472
1676,hydrogen,0.10557276719867978,F000472
1677,line credit,0.09678690332740314,F000472
1678,obligor,0.09647592488082851,F000472
1679,credit,0.08506020406661798,F000472
1680,bifia program,0.192886005037572,F000473
1681,bifia,0.192886005037572,F000473
1682,project,0.17757490053814193,F000473
1683,secured loan,0.14287590491188082,F000473
1684,assistant secretary,0.1294623905681643,F000473
1685,assistant,0.11271380473453932,F000473
1686,hydrogen,0.10557276719867978,F000473
1687,line credit,0.09678690332740314,F000473
1688,obligor,0.09647592488082851,F000473
1689,credit,0.08506020406661798,F000473
1690,bifia program,0.192886005037572,G000061
1691,bifia,0.192886005037572,G000061
1692,project,0.17757490053814193,G000061
1693,secured loan,0.14287590491188082,G000061
1694,assistant secretary,0.1294623905681643,G000061
1695,assistant,0.11271380473453932,G000061
1696,hydrogen,0.10557276719867978,G000061
1697,line credit,0.09678690332740314,G000061
1698,obligor,0.09647592488082851,G000061
1699,credit,0.08506020406661798,G000061
1700,bifia program,0.192886005037572,G000359
1701,bifia,0.192886005037572,G000359
1702,project,0.17757490053814193,G000359
1703,secured loan,0.14287590491188082,G000359
1704,assistant secretary,0.1294623905681643,G000359
1705,assistant,0.11271380473453932,G000359
1706,hydrogen,0.10557276719867978,G000359
1707,line credit,0.09678690332740314,G000359
1708,obligor,0.09647592488082851,G000359
1709,credit,0.08506020406661798,G000359
1710,bifia program,0.192886005037572,G000386
1711,bifia,0.192886005037572,G000386
1712,project,0.17757490053814193,G000386
1713,secured loan,0.14287590491188082,G000386
1714,assistant secretary,0.1294623905681643,G000386
1715,assistant,0.11271380473453932,G000386
1716,hydrogen,0.10557276719867978,G000386
1717,line credit,0.09678690332740314,G000386
1718,obligor,0.09647592488082851,G000386
1719,credit,0.08506020406661798,G000386
1720,bifia program,0.192886005037572,G000546
1721,bifia,0.192886005037572,G000546
1722,project,0.17757490053814193,G000546
1723,secured loan,0.14287590491188082,G000546
1724,assistant secretary,0.1294623905681643,G000546
1725,assistant,0.11271380473453932,G000546
1726,hydrogen,0.10557276719867978,G000546
1727,line credit,0.09678690332740314,G000546
1728,obligor,0.09647592488082851,G000546
1729,credit,0.08506020406661798,G000546
1730,bifia program,0.192886005037572,G000551
1731,bifia,0.192886005037572,G000551
1732,project,0.17757490053814193,G000551
1733,secured loan,0.14287590491188082,G000551
1734,assistant secretary,0.1294623905681643,G000551
1735,assistant,0.11271380473453932,G000551
1736,hydrogen,0.10557276719867978,G000551
1737,line credit,0.09678690332740314,G000551
1738,obligor,0.09647592488082851,G000551
1739,credit,0.08506020406661798,G000551
1740,bifia program,0.192886005037572,G000552
1741,bifia,0.192886005037572,G000552
1742,project,0.17757490053814193,G000552
1743,secured loan,0.14287590491188082,G000552
1744,assistant secretary,0.1294623905681643,G000552
1745,assistant,0.11271380473453932,G000552
1746,hydrogen,0.10557276719867978,G000552
1747,line credit,0.09678690332740314,G000552
1748,obligor,0.09647592488082851,G000552
1749,credit,0.08506020406661798,G000552
1750,bifia program,0.192886005037572,G000553
1751,bifia,0.192886005037572,G000553
1752,project,0.17757490053814193,G000553
1753,secured loan,0.14287590491188082,G000553
1754,assistant secretary,0.1294623905681643,G000553
1755,assistant,0.11271380473453932,G000553
1756,hydrogen,0.10557276719867978,G000553
1757,line credit,0.09678690332740314,G000553
1758,obligor,0.09647592488082851,G000553
1759,credit,0.08506020406661798,G000553
1760,bifia program,0.192886005037572,G000555
1761,bifia,0.192886005037572,G000555
1762,project,0.17757490053814193,G000555
1763,secured loan,0.14287590491188082,G000555
1764,assistant secretary,0.1294623905681643,G000555
1765,assistant,0.11271380473453932,G000555
1766,hydrogen,0.10557276719867978,G000555
1767,line credit,0.09678690332740314,G000555
1768,obligor,0.09647592488082851,G000555
1769,credit,0.08506020406661798,G000555
1770,bifia program,0.192886005037572,G000558
1771,bifia,0.192886005037572,G000558
1772,project,0.17757490053814193,G000558
1773,secured loan,0.14287590491188082,G000558
1774,assistant secretary,0.1294623905681643,G000558
1775,assistant,0.11271380473453932,G000558
1776,hydrogen,0.10557276719867978,G000558
1777,line credit,0.09678690332740314,G000558
1778,obligor,0.09647592488082851,G000558
1779,credit,0.08506020406661798,G000558
1780,bifia program,0.192886005037572,G000559
1781,bifia,0.192886005037572,G000559
1782,project,0.17757490053814193,G000559
1783,secured loan,0.14287590491188082,G000559
1784,assistant secretary,0.1294623905681643,G000559
1785,assistant,0.11271380473453932,G000559
1786,hydrogen,0.10557276719867978,G000559
1787,line credit,0.09678690332740314,G000559
1788,obligor,0.09647592488082851,G000559
1789,credit,0.08506020406661798,G000559
1790,bifia program,0.192886005037572,G000563
1791,bifia,0.192886005037572,G000563
1792,project,0.17757490053814193,G000563
1793,secured loan,0.14287590491188082,G000563
1794,assistant secretary,0.1294623905681643,G000563
1795,assistant,0.11271380473453932,G000563
1796,hydrogen,0.10557276719867978,G000563
1797,line credit,0.09678690332740314,G000563
1798,obligor,0.09647592488082851,G000563
1799,credit,0.08506020406661798,G000563
1800,bifia program,0.192886005037572,G000565
1801,bifia,0.192886005037572,G000565
1802,project,0.17757490053814193,G000565
1803,secured loan,0.14287590491188082,G000565
1804,assistant secretary,0.1294623905681643,G000565
1805,assistant,0.11271380473453932,G000565
1806,hydrogen,0.10557276719867978,G000565
1807,line credit,0.09678690332740314,G000565
1808,obligor,0.09647592488082851,G000565
1809,credit,0.08506020406661798,G000565
1810,bifia program,0.192886005037572,G000568
1811,bifia,0.192886005037572,G000568
1812,project,0.17757490053814193,G000568
1813,secured loan,0.14287590491188082,G000568
1814,assistant secretary,0.1294623905681643,G000568
1815,assistant,0.11271380473453932,G000568
1816,hydrogen,0.10557276719867978,G000568
1817,line credit,0.09678690332740314,G000568
1818,obligor,0.09647592488082851,G000568
1819,credit,0.08506020406661798,G000568
1820,bifia program,0.192886005037572,G000574
1821,bifia,0.192886005037572,G000574
1822,project,0.17757490053814193,G000574
1823,secured loan,0.14287590491188082,G000574
1824,assistant secretary,0.1294623905681643,G000574
1825,assistant,0.11271380473453932,G000574
1826,hydrogen,0.10557276719867978,G000574
1827,line credit,0.09678690332740314,G000574
1828,obligor,0.09647592488082851,G000574
1829,credit,0.08506020406661798,G000574
1830,bifia program,0.192886005037572,G000576
1831,bifia,0.192886005037572,G000576
1832,project,0.17757490053814193,G000576
1833,secured loan,0.14287590491188082,G000576
1834,assistant secretary,0.1294623905681643,G000576
1835,assistant,0.11271380473453932,G000576
1836,hydrogen,0.10557276719867978,G000576
1837,line credit,0.09678690332740314,G000576
1838,obligor,0.09647592488082851,G000576
1839,credit,0.08506020406661798,G000576
1840,bifia program,0.192886005037572,G000577
1841,bifia,0.192886005037572,G000577
1842,project,0.17757490053814193,G000577
1843,secured loan,0.14287590491188082,G000577
1844,assistant secretary,0.1294623905681643,G000577
1845,assistant,0.11271380473453932,G000577
1846,hydrogen,0.10557276719867978,G000577
1847,line credit,0.09678690332740314,G000577
1848,obligor,0.09647592488082851,G000577
1849,credit,0.08506020406661798,G000577
1850,bifia program,0.192886005037572,G000578
1851,bifia,0.192886005037572,G000578
1852,project,0.17757490053814193,G000578
1853,secured loan,0.14287590491188082,G000578
1854,assistant secretary,0.1294623905681643,G000578
1855,assistant,0.11271380473453932,G000578
1856,hydrogen,0.10557276719867978,G000578
1857,line credit,0.09678690332740314,G000578
1858,obligor,0.09647592488082851,G000578
1859,credit,0.08506020406661798,G000578
1860,bifia program,0.192886005037572,G000579
1861,bifia,0.192886005037572,G000579
1862,project,0.17757490053814193,G000579
1863,secured loan,0.14287590491188082,G000579
1864,assistant secretary,0.1294623905681643,G000579
1865,assistant,0.11271380473453932,G000579
1866,hydrogen,0.10557276719867978,G000579
1867,line credit,0.09678690332740314,G000579
1868,obligor,0.09647592488082851,G000579
1869,credit,0.08506020406661798,G000579
1870,bifia program,0.192886005037572,G000581
1871,bifia,0.192886005037572,G000581
1872,project,0.17757490053814193,G000581
1873,secured loan,0.14287590491188082,G000581
1874,assistant secretary,0.1294623905681643,G000581
1875,assistant,0.11271380473453932,G000581
1876,hydrogen,0.10557276719867978,G000581
1877,line credit,0.09678690332740314,G000581
1878,obligor,0.09647592488082851,G000581
1879,credit,0.08506020406661798,G000581
1880,bifia program,0.192886005037572,G000582
1881,bifia,0.192886005037572,G000582
1882,project,0.17757490053814193,G000582
1883,secured loan,0.14287590491188082,G000582
1884,assistant secretary,0.1294623905681643,G000582
1885,assistant,0.11271380473453932,G000582
1886,hydrogen,0.10557276719867978,G000582
1887,line credit,0.09678690332740314,G000582
1888,obligor,0.09647592488082851,G000582
1889,credit,0.08506020406661798,G000582
1890,bifia program,0.192886005037572,G000583
1891,bifia,0.192886005037572,G000583
1892,project,0.17757490053814193,G000583
1893,secured loan,0.14287590491188082,G000583
1894,assistant secretary,0.1294623905681643,G000583
1895,assistant,0.11271380473453932,G000583
1896,hydrogen,0.10557276719867978,G000583
1897,line credit,0.09678690332740314,G000583
1898,obligor,0.09647592488082851,G000583
1899,credit,0.08506020406661798,G000583
1900,bifia program,0.192886005037572,G000585
1901,bifia,0.192886005037572,G000585
1902,project,0.17757490053814193,G000585
1903,secured loan,0.14287590491188082,G000585
1904,assistant secretary,0.1294623905681643,G000585
1905,assistant,0.11271380473453932,G000585
1906,hydrogen,0.10557276719867978,G000585
1907,line credit,0.09678690332740314,G000585
1908,obligor,0.09647592488082851,G000585
1909,credit,0.08506020406661798,G000585
1910,bifia program,0.192886005037572,G000586
1911,bifia,0.192886005037572,G000586
1912,project,0.17757490053814193,G000586
1913,secured loan,0.14287590491188082,G000586
1914,assistant secretary,0.1294623905681643,G000586
1915,assistant,0.11271380473453932,G000586
1916,hydrogen,0.10557276719867978,G000586
1917,line credit,0.09678690332740314,G000586
1918,obligor,0.09647592488082851,G000586
1919,credit,0.08506020406661798,G000586
1920,bifia program,0.192886005037572,G000587
